farmer_id;market_id;transaction_date;amount;name;creation_date;title;category;worker_id;extra_info;market_type
105;438;2024-07-27;4971;Mccall and Sons;2022-01-20;Attack;have;187.0;coach;Mercado de Flores
239;232;2023-05-22;423;Garcia LLC;2025-07-11;Parent;cut;;;Mercado de Fruta
38;703;2024-03-10;1199;Moore LLC;2022-08-15;Her;better;;;Mercado de Fruta
500;444;2022-06-26;279;Johnson-Anderson;2024-01-02;Really;specific;;;Mercado de Flores
370;204;2023-10-10;2962;Welch Ltd;2021-10-25;Father;lawyer;;;Mercado de Flores
436;432;2022-07-05;2438;Henry, Krueger and Freeman;2021-09-19;Soldier;decade;;;Mercado de Flores
86;232;2024-11-06;4922;Frederick, Kelly and Willis;2023-11-24;Parent;cut;;;Mercado de Fruta
89;204;2020-11-29;762;Johns, Wolf and Osborne;2023-07-02;Father;lawyer;;;Mercado de Flores
452;498;2024-08-29;3427;Sims LLC;2025-12-16;Boy;though;;;Mercado de Flores
166;956;2023-10-31;4356;Savage-Martin;2025-07-07;Community;almost;;;Mercado de Legumes
146;241;2024-09-14;1689;Christian, Lee and Stewart;2024-07-08;True;summer;126.0;enter;Mercado de Fruta
414;158;2024-10-22;2607;Nguyen-Becker;2023-04-12;Two;health;;;Mercado de Legumes
498;37;2024-06-01;4140;Walker-Kirk;2024-03-19;My;various;;;Mercado de Fruta
42;514;2021-11-17;3747;Goodwin-Murphy;2023-05-27;Head;wife;;;Mercado de Fruta
438;658;2024-03-08;2237;Reed, Vega and Ho;2022-04-05;Able;last;42.0;seem;Mercado de Fruta
373;405;2021-02-05;1077;Martinez, Taylor and Howard;2025-04-04;Structure;wide;;;Mercado de Flores
109;187;2025-12-16;3779;Sanchez-Atkinson;2024-07-27;Cost;finally;;;Mercado de Fruta
148;827;2020-08-13;3105;Hicks, Smith and Watson;2026-01-22;Million;air;18.0;turn;Mercado de Legumes
216;543;2021-04-20;3933;Kirk LLC;2025-02-16;Pick;already;74.0;employee;Mercado de Flores
150;476;2025-03-05;3305;Zhang, Arnold and Richmond;2021-11-15;Money;project;;;Mercado de Legumes
285;25;2023-10-21;169;English-Williams;2023-09-29;The;magazine;;;Mercado de Fruta
59;730;2023-05-24;3022;Sullivan, Johnston and Rosales;2024-12-03;Cut;safe;;;Mercado de Fruta
315;518;2024-01-14;3166;Garcia, Campbell and Powell;2023-02-17;True;effort;;;Mercado de Legumes
256;307;2025-04-07;975;Martinez and Sons;2022-09-09;Traditional;appear;6.0;bar;Mercado de Fruta
230;283;2023-11-05;2189;Shelton Inc;2023-04-03;Commercial;seat;169.0;hot;Mercado de Fruta
440;281;2021-06-02;301;Johnson, Smith and Reed;2024-11-14;Voice;democratic;159.0;talk;Mercado de Legumes
468;266;2024-12-25;1760;Crawford, Barnes and Aguilar;2021-04-19;Speak;fill;;;Mercado de Legumes
276;691;2021-06-27;1585;Spencer PLC;2025-06-17;Outside;card;;;Mercado de Fruta
364;61;2022-12-28;4630;Boyd-Sexton;2024-06-11;Everybody;stay;;;Mercado de Fruta
414;263;2025-11-04;3123;Nguyen-Becker;2023-04-12;Wrong;image;;;Mercado de Legumes
354;996;2025-04-02;725;Martinez, Sanchez and Smith;2023-08-21;List;education;;;Mercado de Flores
143;502;2021-06-04;4754;Flores and Sons;2024-12-02;Life;knowledge;;;Mercado de Fruta
18;220;2022-01-30;2014;Ford-Garrett;2025-06-05;Plan;case;;;Mercado de Fruta
152;952;2021-09-09;4404;Schultz-Glass;2023-06-16;Religious;positive;118.0;western;Mercado de Fruta
21;9;2020-04-06;2108;Williams, Martinez and Gentry;2021-03-07;Dinner;thing;;;Mercado de Flores
236;114;2023-10-21;1237;Butler, Williams and Hoffman;2023-04-13;Plant;much;;;Mercado de Flores
409;532;2024-07-14;4393;Long Ltd;2024-03-21;Million;fall;;;Mercado de Fruta
55;669;2022-04-05;793;Hill, Allen and Rodriguez;2022-07-31;Represent;election;114.0;ability;Mercado de Flores
243;120;2022-06-14;1502;Jensen, Flores and Barnes;2021-07-05;Several;blue;;;Mercado de Flores
105;146;2020-03-28;4599;Mccall and Sons;2022-01-20;Direction;skin;5.0;meet;Mercado de Legumes
105;146;2020-03-28;4599;Mccall and Sons;2022-01-20;Direction;skin;187.0;coach;Mercado de Legumes
33;835;2022-08-29;1899;Sims, Meza and Haynes;2021-09-04;Worker;near;;;Mercado de Fruta
123;944;2021-02-17;4560;Rivas LLC;2024-11-01;Stay;detail;54.0;million;Mercado de Legumes
123;944;2021-02-17;4560;Rivas LLC;2024-11-01;Stay;detail;108.0;office;Mercado de Legumes
319;702;2022-05-09;1079;Lee-White;2022-01-14;Cell;first;;;Mercado de Flores
175;875;2022-07-20;123;Alvarado, Cobb and Dillon;2023-09-19;Bit;may;85.0;over;Mercado de Legumes
322;865;2022-11-18;238;Elliott Group;2024-07-27;Reveal;human;;;Mercado de Fruta
32;987;2025-06-28;1896;Arnold, Hernandez and Hines;2022-10-16;Bit;success;51.0;sense;Mercado de Flores
185;220;2024-01-01;789;Jennings PLC;2024-02-10;Plan;case;;;Mercado de Fruta
408;569;2023-04-23;3172;Wright-Jones;2022-01-26;Process;body;;;Mercado de Legumes
343;668;2024-05-05;2214;Stone, Romero and Walton;2022-02-19;Assume;argue;;;Mercado de Legumes
142;650;2020-07-10;1922;Guzman Inc;2024-04-08;Wait;single;2.0;beyond;Mercado de Legumes
421;270;2020-04-18;3211;Martin LLC;2023-10-20;Article;political;;;Mercado de Flores
149;564;2020-06-19;3912;Sawyer LLC;2026-01-27;Firm;majority;;;Mercado de Flores
228;69;2022-09-03;4644;Butler PLC;2021-05-21;True;stay;;;Mercado de Flores
250;144;2020-09-12;4316;Williams LLC;2024-05-24;Low;recently;;;Mercado de Flores
21;177;2022-12-21;188;Williams, Martinez and Gentry;2021-03-07;Sister;able;;;Mercado de Flores
498;191;2021-01-27;3314;Walker-Kirk;2024-03-19;Before;middle;;;Mercado de Legumes
92;966;2025-07-31;104;Perez-Robinson;2024-12-31;Still;offer;;;Mercado de Flores
235;614;2022-04-10;4442;Walker-Garcia;2025-06-30;Something;natural;166.0;suffer;Mercado de Legumes
325;958;2023-07-17;898;Barrett Group;2022-12-07;Property;store;;;Mercado de Fruta
265;462;2025-06-12;279;Baker-Wheeler;2021-11-02;Daughter;compare;;;Mercado de Flores
351;477;2025-04-18;1343;Curtis Inc;2024-10-01;Pay;sport;101.0;both;Mercado de Flores
89;546;2025-08-27;4073;Johns, Wolf and Osborne;2023-07-02;Cover;control;;;Mercado de Flores
174;159;2025-03-12;4997;Pope, Perez and Mcdonald;2024-06-19;Newspaper;herself;;;Mercado de Flores
251;453;2025-04-26;1949;Fernandez Inc;2021-07-16;Require;situation;59.0;western;Mercado de Flores
192;805;2023-05-04;2885;Bowman Ltd;2023-10-30;Six;entire;;;Mercado de Fruta
210;491;2025-07-24;953;Clark Ltd;2024-07-20;Point;place;19.0;perhaps;Mercado de Legumes
68;944;2023-04-28;2694;Howard-Olson;2023-03-02;Stay;detail;;;Mercado de Legumes
359;847;2025-12-28;453;Thompson-Miller;2025-10-31;Physical;else;;;Mercado de Fruta
230;614;2020-12-08;342;Shelton Inc;2023-04-03;Something;natural;169.0;hot;Mercado de Legumes
464;334;2023-12-06;220;Morris Ltd;2021-10-01;Tree;certain;;;Mercado de Fruta
365;113;2022-05-26;123;Cantu, Palmer and Thomas;2025-01-03;Itself;issue;;;Mercado de Legumes
474;765;2026-01-30;3877;Alvarez, Lee and Lopez;2021-04-28;Nor;can;127.0;through;Mercado de Flores
474;765;2026-01-30;3877;Alvarez, Lee and Lopez;2021-04-28;Nor;can;163.0;party;Mercado de Flores
406;358;2025-11-22;1817;Rodriguez-Spencer;2022-05-20;Suggest;too;;;Mercado de Fruta
394;848;2020-02-19;1869;Mcgee-Ramirez;2024-11-29;Focus;very;;;Mercado de Legumes
184;627;2020-08-12;660;Moore, Lopez and Santos;2021-12-10;Effort;effect;;;Mercado de Flores
97;685;2022-04-02;1261;Munoz-Lawson;2024-07-29;Ask;good;20.0;stay;Mercado de Fruta
97;685;2022-04-02;1261;Munoz-Lawson;2024-07-29;Ask;good;23.0;total;Mercado de Fruta
97;685;2022-04-02;1261;Munoz-Lawson;2024-07-29;Ask;good;26.0;identify;Mercado de Fruta
97;685;2022-04-02;1261;Munoz-Lawson;2024-07-29;Ask;good;150.0;join;Mercado de Fruta
97;685;2022-04-02;1261;Munoz-Lawson;2024-07-29;Ask;good;181.0;grow;Mercado de Fruta
27;943;2025-12-12;3577;Mosley-Kim;2023-04-06;Set;physical;;;Mercado de Fruta
390;739;2020-07-19;527;Lawrence, Gardner and Harris;2023-03-17;Somebody;Mrs;;;Mercado de Fruta
266;210;2025-05-08;1041;Carney-Gomez;2023-01-17;Low;feel;91.0;serious;Mercado de Flores
269;87;2021-03-14;3658;Garcia, Velasquez and James;2024-10-15;Early;my;;;Mercado de Flores
453;568;2024-03-18;533;Tran PLC;2023-10-18;Wonder;bag;88.0;inside;Mercado de Fruta
134;939;2022-04-26;4184;Riddle-Jones;2023-07-15;Herself;win;;;Mercado de Flores
281;90;2021-07-18;4317;Carlson-Landry;2025-12-17;Possible;sit;178.0;form;Mercado de Flores
211;972;2022-11-07;2350;Robinson LLC;2022-02-07;Necessary;member;153.0;thus;Mercado de Flores
72;831;2021-09-09;3906;Crane-Torres;2022-06-18;Yard;everyone;86.0;school;Mercado de Flores
72;841;2020-10-06;4905;Crane-Torres;2022-06-18;Relationship;site;86.0;school;Mercado de Fruta
169;487;2023-11-08;4075;Hall Inc;2025-03-03;Court;address;;;Mercado de Fruta
451;560;2024-03-23;1300;Clay, Rivera and Taylor;2025-12-13;Poor;those;;;Mercado de Legumes
449;790;2020-12-01;321;Price-Mckay;2023-01-29;Several;politics;;;Mercado de Fruta
51;417;2022-01-08;4070;Mueller-Herrera;2022-08-02;Agreement;girl;;;Mercado de Flores
450;335;2022-01-08;2197;Calderon, May and Davis;2023-01-09;Girl;serious;171.0;wait;Mercado de Legumes
138;754;2023-07-24;2137;Lee-Keller;2023-10-06;Professor;despite;117.0;staff;Mercado de Fruta
231;461;2025-04-24;2654;Griffin PLC;2021-03-20;Director;war;;;Mercado de Legumes
94;746;2022-06-18;3561;Boyd, Mcdaniel and Marsh;2022-05-03;Source;rather;16.0;thing;Mercado de Legumes
258;749;2021-01-03;3385;Sims, Miller and Chavez;2021-06-01;Practice;worker;;;Mercado de Legumes
12;215;2025-04-11;2395;Bradley LLC;2024-08-05;Whom;wear;;;Mercado de Legumes
289;341;2021-12-30;1375;Spencer-Carter;2026-01-20;Director;always;;;Mercado de Legumes
128;473;2020-08-24;2274;Butler-Washington;2021-05-01;Chair;choose;;;Mercado de Legumes
382;333;2026-01-12;2082;Buchanan-Marquez;2023-03-31;To;watch;;;Mercado de Flores
391;27;2024-12-07;3167;Travis PLC;2023-06-04;Republican;trouble;;;Mercado de Flores
473;642;2023-10-05;1622;Brock PLC;2024-01-10;Money;section;;;Mercado de Flores
31;770;2025-12-01;2792;Ball-Phillips;2025-10-21;Quite;end;;;Mercado de Legumes
147;470;2025-01-22;4776;Hess-Dickson;2022-09-18;Into;his;119.0;force;Mercado de Legumes
399;37;2025-08-24;4070;Scott Group;2021-11-11;My;various;84.0;page;Mercado de Fruta
95;60;2024-04-15;2386;Woods and Sons;2022-04-09;Accept;low;32.0;follow;Mercado de Flores
30;48;2020-10-06;706;Vargas, Santiago and Mcdonald;2024-10-25;Man;serious;;;Mercado de Flores
409;446;2023-12-03;4822;Long Ltd;2024-03-21;Painting;take;;;Mercado de Legumes
413;909;2023-01-14;4588;Shelton Inc;2024-03-19;Establish;almost;;;Mercado de Flores
116;177;2025-11-12;290;Williams, Anderson and Lopez;2025-02-13;Sister;able;28.0;difference;Mercado de Flores
306;157;2022-07-29;3852;Jenkins LLC;2022-02-24;Site;next;;;Mercado de Fruta
424;980;2020-07-13;1934;Lopez-Palmer;2024-08-05;If;meet;;;Mercado de Legumes
82;39;2021-06-11;2296;Perez PLC;2022-08-24;Hand;financial;;;Mercado de Flores
67;790;2020-04-23;512;Jones, Wolf and Smith;2022-08-07;Several;politics;;;Mercado de Fruta
128;730;2025-02-06;4141;Butler-Washington;2021-05-01;Cut;safe;;;Mercado de Fruta
439;429;2023-05-27;4029;Lopez, Jimenez and Miller;2024-03-06;Must;future;;;Mercado de Flores
89;516;2024-11-17;4601;Johns, Wolf and Osborne;2023-07-02;Majority;participant;;;Mercado de Flores
23;729;2021-01-11;1226;Price-Scott;2023-05-17;Age;near;;;Mercado de Flores
498;879;2025-11-25;846;Walker-Kirk;2024-03-19;Manager;ok;;;Mercado de Flores
81;353;2023-11-06;4301;Norton, Mccoy and Torres;2021-07-03;See;cover;;;Mercado de Legumes
222;29;2023-08-23;995;Fisher, Dawson and Saunders;2021-12-24;Different;agency;;;Mercado de Legumes
472;928;2025-12-04;1430;Camacho Inc;2022-03-16;These;reveal;;;Mercado de Fruta
118;386;2021-04-13;775;Powell-Foster;2025-08-02;Must;usually;;;Mercado de Legumes
195;794;2022-02-17;3433;Ross-Davidson;2022-08-27;Institution;glass;;;Mercado de Legumes
221;409;2023-02-27;4280;Gardner Group;2024-11-05;Baby;model;41.0;big;Mercado de Fruta
227;46;2024-10-26;3093;Mitchell, Hernandez and Smith;2023-04-11;Sport;identify;;;Mercado de Fruta
430;76;2022-06-30;4844;Guerrero-Hernandez;2024-02-11;Black;across;146.0;amount;Mercado de Fruta
83;212;2021-11-03;4245;Graham LLC;2022-11-25;Evidence;night;154.0;tree;Mercado de Legumes
137;112;2023-08-12;1767;Gray, Kim and Doyle;2023-09-10;Happen;human;;;Mercado de Fruta
128;325;2022-07-30;1794;Butler-Washington;2021-05-01;Politics;simple;;;Mercado de Fruta
71;994;2020-05-25;4063;Krueger, Trujillo and Gonzalez;2022-01-15;Claim;product;;;Mercado de Fruta
495;436;2022-12-10;293;Miller, Cherry and Torres;2025-12-22;Today;impact;;;Mercado de Fruta
159;655;2021-05-18;2327;Johnson, Long and Benson;2022-06-05;Water;truth;;;Mercado de Fruta
20;440;2020-12-11;2375;Wilkerson PLC;2021-05-09;Each;later;116.0;explain;Mercado de Legumes
276;411;2020-08-03;1283;Spencer PLC;2025-06-17;Establish;author;;;Mercado de Flores
258;129;2024-03-25;2026;Sims, Miller and Chavez;2021-06-01;Way;but;;;Mercado de Flores
48;732;2020-07-17;3150;Munoz Ltd;2021-03-17;Test;type;;;Mercado de Flores
161;934;2025-01-17;507;Mays-Harmon;2022-10-23;Toward;act;;;Mercado de Fruta
267;186;2024-08-24;1832;Wagner Inc;2022-03-29;Personal;within;;;Mercado de Flores
112;621;2021-09-26;4428;Colon, King and Evans;2022-10-21;Former;second;;;Mercado de Flores
160;791;2020-03-29;4040;Marshall and Sons;2024-12-11;Project;become;63.0;sit;Mercado de Legumes
240;179;2025-01-24;4367;Cannon-Newman;2024-02-03;Level;drop;31.0;coach;Mercado de Legumes
424;209;2021-08-21;4258;Lopez-Palmer;2024-08-05;Stock;customer;;;Mercado de Legumes
159;729;2021-04-29;311;Johnson, Long and Benson;2022-06-05;Age;near;;;Mercado de Flores
223;381;2023-08-29;2566;Wilcox, Johnson and Dunlap;2025-04-12;Wife;data;17.0;character;Mercado de Flores
43;198;2021-04-08;2577;Hubbard-Morgan;2026-01-13;Personal;religious;120.0;once;Mercado de Flores
490;223;2021-04-27;4293;Pruitt-Young;2021-04-13;Recognize;because;;;Mercado de Fruta
361;893;2022-09-10;2413;Martinez Ltd;2023-11-22;Different;soon;80.0;by;Mercado de Legumes
164;763;2024-05-10;2443;Acevedo-Potts;2021-06-29;Front;former;;;Mercado de Fruta
291;813;2024-07-16;2881;Hernandez LLC;2025-09-01;Floor;national;;;Mercado de Flores
26;589;2025-03-07;2605;Barron, Dodson and Baker;2024-07-08;Environmental;strategy;;;Mercado de Fruta
456;324;2020-08-27;2815;Price, Franklin and Duarte;2025-01-08;Reach;upon;;;Mercado de Flores
140;849;2023-07-26;2201;Woodard PLC;2021-04-23;Security;well;;;Mercado de Flores
25;479;2020-11-20;735;Scott, Daugherty and Grant;2021-05-04;Floor;organization;155.0;generation;Mercado de Legumes
192;262;2025-10-18;3027;Bowman Ltd;2023-10-30;Recognize;whom;;;Mercado de Fruta
152;579;2025-11-29;1782;Schultz-Glass;2023-06-16;Happen;hotel;118.0;western;Mercado de Flores
443;938;2025-12-17;2049;Avila Group;2026-01-21;Within;a;7.0;might;Mercado de Legumes
443;938;2025-12-17;2049;Avila Group;2026-01-21;Within;a;75.0;grow;Mercado de Legumes
489;270;2024-06-18;3992;Lee, Guerrero and Alexander;2026-01-14;Article;political;;;Mercado de Flores
342;239;2023-03-28;4293;Hernandez-King;2022-04-10;Difference;stand;;;Mercado de Legumes
445;369;2022-10-14;3910;Rodriguez LLC;2023-11-14;Oil;likely;;;Mercado de Flores
170;177;2022-03-12;2365;Collins-Campos;2025-06-15;Sister;able;;;Mercado de Flores
211;570;2021-10-31;3407;Robinson LLC;2022-02-07;Though;week;153.0;thus;Mercado de Flores
347;622;2023-05-11;827;Becker, Flynn and Silva;2023-12-04;Reflect;position;;;Mercado de Fruta
294;952;2022-11-15;1601;Jones, Leon and Edwards;2024-02-02;Religious;positive;98.0;human;Mercado de Fruta
275;278;2025-02-04;641;Cox, Wright and Price;2023-10-30;Action;wish;;;Mercado de Legumes
415;309;2020-04-10;3337;Anderson, Yoder and Taylor;2021-08-26;Social;shake;60.0;thing;Mercado de Flores
477;748;2023-12-24;1262;Jenkins-Butler;2023-02-09;But;until;;;Mercado de Fruta
83;348;2024-02-06;4382;Graham LLC;2022-11-25;End;maintain;154.0;tree;Mercado de Flores
233;889;2023-03-31;394;Hernandez-Hart;2021-08-13;Executive;level;177.0;media;Mercado de Fruta
214;429;2022-11-17;3998;Weaver LLC;2023-05-04;Must;future;;;Mercado de Flores
408;771;2024-11-25;2422;Wright-Jones;2022-01-26;Stuff;mother;;;Mercado de Flores
305;34;2025-02-17;3963;Johnson-Hunter;2023-04-03;Party;speak;;;Mercado de Fruta
131;427;2020-05-23;2471;Schroeder, Moss and Rivas;2021-05-15;Task;education;;;Mercado de Fruta
500;505;2023-01-20;2701;Johnson-Anderson;2024-01-02;Become;imagine;;;Mercado de Fruta
228;528;2025-11-03;309;Butler PLC;2021-05-21;Some;must;;;Mercado de Flores
284;342;2020-10-13;103;Wilson, Nixon and Sanchez;2022-10-14;May;good;;;Mercado de Flores
186;988;2021-03-14;1205;Glass LLC;2021-02-27;Near;foreign;;;Mercado de Fruta
135;212;2025-10-01;365;Williams-Smith;2021-11-26;Evidence;night;;;Mercado de Legumes
315;269;2020-10-20;2506;Garcia, Campbell and Powell;2023-02-17;Rock;figure;;;Mercado de Legumes
162;503;2022-12-06;4690;Jacobs-Watson;2025-05-15;Product;society;;;Mercado de Legumes
23;337;2021-08-07;1273;Price-Scott;2023-05-17;Article;raise;;;Mercado de Fruta
402;610;2023-07-18;2848;Miller-Wagner;2023-04-08;To;bad;;;Mercado de Fruta
291;285;2024-03-02;4570;Hernandez LLC;2025-09-01;Commercial;evidence;;;Mercado de Flores
470;260;2025-09-25;2001;Ray, Hall and Graves;2024-05-10;Military;chance;;;Mercado de Legumes
484;34;2023-12-06;1524;Greene Inc;2024-11-23;Party;speak;124.0;follow;Mercado de Fruta
121;736;2026-01-01;3057;Ruiz, Miller and Giles;2023-10-05;Design;author;;;Mercado de Fruta
476;201;2024-08-26;4966;Johnson-Curtis;2021-06-10;Senior;many;36.0;dream;Mercado de Flores
259;961;2022-10-14;3464;Pham, Farmer and Marsh;2021-04-12;Although;politics;50.0;have;Mercado de Fruta
38;372;2025-05-24;1049;Moore LLC;2022-08-15;Now;fear;;;Mercado de Flores
214;987;2025-01-12;2599;Weaver LLC;2023-05-04;Bit;success;;;Mercado de Flores
40;938;2025-06-16;4180;Andrade, Mcclure and Alvarez;2025-08-03;Within;a;95.0;executive;Mercado de Legumes
435;949;2023-04-02;4792;Thompson-Kramer;2024-03-05;Watch;usually;;;Mercado de Fruta
423;430;2022-05-10;3144;Goodman-Hayes;2024-12-18;Piece;our;;;Mercado de Fruta
372;797;2021-02-11;2073;Nichols, Moore and Meadows;2024-11-05;Another;live;;;Mercado de Legumes
120;73;2021-09-09;3885;Mcdaniel-Garza;2022-08-16;Organization;relationship;;;Mercado de Fruta
129;503;2020-07-23;652;Gonzalez LLC;2025-09-05;Product;society;30.0;difficult;Mercado de Legumes
129;503;2020-07-23;652;Gonzalez LLC;2025-09-05;Product;society;191.0;a;Mercado de Legumes
463;163;2023-02-12;1444;Sullivan-Hernandez;2021-08-01;Them;adult;;;Mercado de Fruta
147;11;2022-08-05;3919;Hess-Dickson;2022-09-18;Cover;real;119.0;force;Mercado de Legumes
300;378;2020-05-01;1764;Saunders-Marshall;2022-10-25;Under;kitchen;;;Mercado de Flores
371;846;2023-12-21;438;Wells, Jenkins and Martin;2025-08-30;Wind;training;;;Mercado de Flores
7;205;2020-07-21;4608;Davis, Armstrong and Brown;2023-02-05;Need;from;;;Mercado de Fruta
176;254;2022-01-28;991;Schaefer-Brooks;2021-04-09;They;pay;;;Mercado de Legumes
97;513;2022-12-11;4828;Munoz-Lawson;2024-07-29;Determine;ready;20.0;stay;Mercado de Flores
97;513;2022-12-11;4828;Munoz-Lawson;2024-07-29;Determine;ready;23.0;total;Mercado de Flores
97;513;2022-12-11;4828;Munoz-Lawson;2024-07-29;Determine;ready;26.0;identify;Mercado de Flores
97;513;2022-12-11;4828;Munoz-Lawson;2024-07-29;Determine;ready;150.0;join;Mercado de Flores
97;513;2022-12-11;4828;Munoz-Lawson;2024-07-29;Determine;ready;181.0;grow;Mercado de Flores
404;831;2026-02-08;2288;Jordan, Kim and Bowman;2024-02-28;Yard;everyone;;;Mercado de Flores
227;838;2021-10-31;1820;Mitchell, Hernandez and Smith;2023-04-11;Phone;interview;;;Mercado de Fruta
495;624;2022-08-20;3324;Miller, Cherry and Torres;2025-12-22;Arm;establish;;;Mercado de Flores
449;51;2022-08-24;3500;Price-Mckay;2023-01-29;Attack;already;;;Mercado de Flores
482;654;2020-11-07;2617;Stout Inc;2023-05-30;Everyone;sound;;;Mercado de Flores
130;659;2024-08-03;3894;Chase PLC;2024-06-12;Natural;friend;;;Mercado de Legumes
409;651;2024-08-18;3061;Long Ltd;2024-03-21;Street;recently;;;Mercado de Flores
145;714;2020-06-14;473;Weaver Ltd;2021-10-16;Range;late;;;Mercado de Flores
414;540;2025-01-12;1631;Nguyen-Becker;2023-04-12;Financial;budget;;;Mercado de Flores
55;617;2025-07-27;3918;Hill, Allen and Rodriguez;2022-07-31;Ok;thought;114.0;ability;Mercado de Legumes
53;230;2020-06-17;544;West-Brewer;2021-11-26;Theory;study;188.0;both;Mercado de Legumes
119;963;2022-03-25;3664;Shelton, Odonnell and Williams;2022-11-17;End;order;;;Mercado de Flores
300;347;2025-02-02;4332;Saunders-Marshall;2022-10-25;Speak;far;;;Mercado de Legumes
451;205;2020-08-03;2291;Clay, Rivera and Taylor;2025-12-13;Need;from;;;Mercado de Fruta
425;482;2025-07-31;3320;Sims PLC;2023-09-28;Manager;behavior;58.0;different;Mercado de Legumes
425;482;2025-07-31;3320;Sims PLC;2023-09-28;Manager;behavior;193.0;exactly;Mercado de Legumes
425;482;2025-07-31;3320;Sims PLC;2023-09-28;Manager;behavior;196.0;personal;Mercado de Legumes
30;882;2024-03-23;4055;Vargas, Santiago and Mcdonald;2024-10-25;Station;possible;;;Mercado de Flores
